Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	orig.sound.file	song.type.lek	SNR	prevalence
135.863015873016	136.004512471655	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	135.863015873016	562	Spectrogram 1	1	2106.347	11456.8464	231.SAT.2013.5.22.7.49.WAV_1	SAT-G1	22.1431661078	high
136.104512471655	136.254263038549	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	136.104512471655	563	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.15.WAV_2	BR1-D3	13.7870123132	low
136.354263038549	136.476734693878	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	136.354263038549	564	Spectrogram 1	1	1932.8046466	11283.3040466	40.SUR.2011.6.30.15.32.WAV_4	SUR-F4	13.5407605991	low
136.576734693878	136.734308390023	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	136.576734693878	565	Spectrogram 1	1	1888.3853777	11238.8847777	11.SUR.2010.5.21.14.34.WAV_3-1	SUR-H1	11.9907281924	high
136.834308390023	136.938820861678	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	136.834308390023	566	Spectrogram 1	1	1799.5468399	11150.0462399	0.TR1.2011.8.2.7.03.WAV_5	TR1-D1	20.0337413304	high
137.038820861678	137.146213151927	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	137.038820861678	567	Spectrogram 1	1	2219.458	11569.9574	178.SUR.2013.2.2.8.42.WAV_3-5	SUR-J1	24.9787276863	high
137.246213151927	137.402902494331	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	137.246213151927	568	Spectrogram 1	1	2007.155	11357.6544	0.LOC.2014.3.13.7.37.WAV_1	LOC-A1	16.0108954051	high
137.502902494331	137.63433106576	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	137.502902494331	569	Spectrogram 1	1	2376.9973354	11727.4967354	31.CCL.2011.6.17.8.45.WAV_1-14	CCL-K2	17.7844720889	low
137.73433106576	137.851995464853	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	137.73433106576	570	Spectrogram 1	1	1488.6119577	10839.1113577	143.SUR.2012.5.3.5.54.WAV_2-7	SUR-J1	26.7254736557	high
137.951995464853	138.081360544218	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	137.951995464853	571	Spectrogram 1	1	2151.8	11502.2994	0.HC1.1992.2.14.3.17-2.WAV_3	HC1-F2	19.265019365076	high
138.181360544218	138.315804988662	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	138.181360544218	572	Spectrogram 1	1	1888.3853777	11238.8847777	36.SUR.2015.6.9.8.06.WAV_1-2	SUR-K1	20.0608427745	high
138.415804988662	138.563015873016	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	138.415804988662	573	Spectrogram 1	1	1755.127571	11105.626971	47.CCL.2011.6.20.7.29.WAV_5	CCL-K1	27.377706502	high
138.663015873016	138.807278911565	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	138.663015873016	574	Spectrogram 1	1	2017.614	11368.1134	0.SUR.1981.2.27.ITM70862A-14.WAV_5	SUR-E1	12.7679221223	high
138.907278911565	139.02537414966	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	138.907278911565	575	Spectrogram 1	1	2106.347	11456.8464	40.SUR.2011.6.8.8.21.WAV_4	SUR-F5	21.4307448817	low
139.12537414966	139.266870748299	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	139.12537414966	576	Spectrogram 1	1	2106.347	11456.8464	231.SAT.2013.5.22.7.49.WAV_1	SAT-G1	22.1431661078	high
139.366870748299	139.481133786848	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	139.366870748299	577	Spectrogram 1	1	1701.156	11051.6554	0.SUR.2012.1.20.9.25.WAV_5	SUR-L1	21.3645813745	low
139.581133786848	139.708798185941	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	139.581133786848	578	Spectrogram 1	1	2044.4	11394.8994	0.SUR.2016.7.13.7.53.WAV_5	SUR-K4	18.8369442558	low
139.808798185941	139.949092970522	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	139.808798185941	579	Spectrogram 1	1	2021.6431843	11372.1425843	0.TR1.2013.4.23.9.14.WAV_1-3	TR1-E4	15.4678757062	low
140.049092970522	140.201995464853	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	140.049092970522	580	Spectrogram 1	1	1666.2890333	11016.7884333	279.CCE.2014.7.7.26.8.32.WAV_2-2	CCE-I1	18.5809296493	high
140.301995464853	140.441814058957	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	140.301995464853	581	Spectrogram 1	1	2066.0624532	11416.5618532	10.SUR.2010.5.20.5.35.WAV_2-3	SUR-F1	19.710090973	high
140.541814058957	140.673537414966	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	140.541814058957	582	Spectrogram 1	1	1934.9	11285.3994	0.HC1.1992.2.15.3.29.WAV_4	HC1-F2	19.8414382080458	high
140.773537414966	140.91664399093	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	140.773537414966	583	Spectrogram 1	1	1833.5075251	11184.0069251	0.BR1.2013.6.7.8.24.WAV_3	BR1-D4	21.9209222902	low
141.01664399093	141.182607709751	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	141.01664399093	584	Spectrogram 1	1	2066.0624532	11416.5618532	0.CCL.2017.05.21.9.27.WAV_130	CCL-L2	16.6342478331	high
141.282607709751	141.440181405896	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	141.282607709751	585	Spectrogram 1	1	1888.3853777	11238.8847777	11.SUR.2010.5.21.14.34.WAV_3-1	SUR-H1	11.9907281924	high
141.540181405896	141.691609977324	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	141.540181405896	586	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.07.WAV_1	BR1-D3	14.6582711409	low
141.791609977324	141.941360544218	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	141.791609977324	587	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.15.WAV_3	BR1-D3	13.3768503529	low
142.041360544218	142.164149659864	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	142.041360544218	588	Spectrogram 1	1	1761.4	11111.8994	0.SJA.2018.7.10.8.32.WAV_3	SJA-C1	16.4569836234478	high
142.264149659864	142.421133786848	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	142.264149659864	589	Spectrogram 1	1	2122.9198602	11473.4192602	0.CCE.1982.2.25.ITM70862A-21.WAV_2-5	CCE-F1	10.7346810188	high
142.521133786848	142.643922902494	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	142.521133786848	590	Spectrogram 1	1	1761.4	11111.8994	0.SJA.2018.7.10.8.32.WAV_3	SJA-C1	16.4569836234478	high
142.743922902494	142.929954648526	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	142.743922902494	591	Spectrogram 1	1	2776.7707554	12127.2701554	64.CCE.2011.7.27.8.12.WAV_5	CCE-I2	19.7304864223	high
143.029954648526	143.167641723356	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	143.029954648526	592	Spectrogram 1	1	2219.458	11569.9574	32.SUR.2011.6.8.8.45.WAV_2	SUR-F1	14.8978622762	high
143.267641723356	143.411655328798	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	143.267641723356	593	Spectrogram 1	1	1577.4504955	10927.9498955	36.SUR.2011.6.9.5.50.WAV_1-30	SUR-H3	13.2258835931	low
143.511655328798	143.667823129252	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	143.511655328798	594	Spectrogram 1	1	2257.161	11607.6604	111.LOC.2012.4.12.8.45.WAV_3-3	LOC-A1	21.5954806061	high
143.767823129252	143.888979591837	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	143.767823129252	595	Spectrogram 1	1	1696.2	11046.6994	0.SJA.2018.7.10.8.32.WAV_2	SJA-C1	14.2906009035277	high
143.988979591837	144.121337868481	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	143.988979591837	596	Spectrogram 1	1	2154.900991	11505.400391	53.SUR.2012.2.4.15.56.WAV_5	SUR-H1	23.1821377603	high
144.221337868481	144.356734693878	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	144.221337868481	597	Spectrogram 1	1	2231.099	11581.5984	0.SUR.2009.5.25.7.46 (2).WAV_3	SUR-F3	3.0038395684	low
144.456734693878	144.567188208617	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	144.456734693878	598	Spectrogram 1	1	2068.643	11419.1424	87.SUR.2012.2.3.9.57.WAV_1	SUR-J2	13.763224157	low
144.667188208617	144.784285714286	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	144.667188208617	599	Spectrogram 1	1	1493.3	10843.7994	0.SUR.2017.05.26.8.24.WAV_4	SUR-J6	13.1303326845	low
144.884285714286	145.017641723356	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	144.884285714286	600	Spectrogram 1	1	2038.2	11388.6994	374.SUR.2016.6.22.7.06.wav_4	SUR-J3	21.5071409747	high
145.117641723356	145.275963718821	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	145.117641723356	601	Spectrogram 1	1	1601.978	10952.4774	0.CCL.2015.6.18.8.57.WAV_1-35	CCL-N1	9.8232081675	high
145.375963718821	146.375963718821	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	145.375963718821	602	Spectrogram 1	1	1172.32545392787	2648.15842700099	end_marker	NA	NA	NA
